product_id,asin,title,category,subcategory,brand,price,launch_date
60e6cc50-9538-4214-a0e1-ea0c0d877dc4,B395600027,BookHouse Educational By,Books,Educational,BookHouse,29.99,2024-10-12
bdcfe71c-9cbe-4599-831c-1dcc398887f3,B409699820,UrbanStyle Women Clothing Skill,Clothing,Women Clothing,UrbanStyle,21.1,2025-06-11
3e6e8f12-9fbb-4f62-a183-ecc82b3f723d,B866440278,ComfortHome Storage Affect,Home & Kitchen,Storage,ComfortHome,183.24,2023-02-07
5d8dbedf-bc0f-4210-b02a-8d32040e99f0,B610333211,TrendWear Accessories International,Clothing,Accessories,TrendWear,182.57,2024-06-02
699db343-d151-499f-b3b3-396479cb7d92,B257331241,KitchenMaster Kitchen Appliances Also,Home & Kitchen,Kitchen Appliances,KitchenMaster,369.18,2025-01-13
206e2ce5-8d28-4202-a5fa-9275c68db793,B130069819,ReadMore Educational Often,Books,Educational,ReadMore,39.48,2022-09-01
ee01179d-4de6-4c8b-b698-a9aecbfc4511,B727317312,FitMax Sports Apparel That,Sports,Sports Apparel,FitMax,24.59,2023-01-20
683bf62f-c56a-46ae-a156-25c4cdb14bb7,B535772358,CozySpace Storage Strong,Home & Kitchen,Storage,CozySpace,292.46,2025-03-27
3963a970-5392-49e3-bf5c-4c19aedd06c2,B730431863,FashionPro Kids Clothing Present,Clothing,Kids Clothing,FashionPro,215.36,2025-05-18
42921a85-84d8-44c6-8d6b-fb231aa579e8,B505851578,ComfortHome Storage Fly,Home & Kitchen,Storage,ComfortHome,520.86,2024-10-29
d030e196-6d49-4092-aec9-7d9c3c36ad49,B617599918,BookHouse Non-Fiction Or,Books,Non-Fiction,BookHouse,14.49,2023-07-19
0c72c9a5-8a90-498d-8e0b-35dac7abe0e0,B467613766,BookWorks Fiction Real,Books,Fiction,BookWorks,16.32,2025-07-10
34dbf750-4d65-4496-9ca3-24e272d7a38f,B398839041,FashionPro Women Clothing Loss,Clothing,Women Clothing,FashionPro,158.03,2024-02-12
599eb3f9-7404-42cd-a460-46a8bca90c22,B635571949,SmartTech Laptops Himself,Electronics,Laptops,SmartTech,702.5,2022-11-24
8bdd9943-4c0c-410b-8fae-a317d6a99655,B896048418,DigitalMax Cameras Technology,Electronics,Cameras,DigitalMax,323.73,2023-08-13
b70ab926-0102-4fdb-adbe-809fc68a8ce9,B453814126,TechPro Tablets Three,Electronics,Tablets,TechPro,773.44,2024-08-06
d2e63cd5-ac32-4db9-837d-a6af480682ad,B895919598,CozySpace Storage Glass,Home & Kitchen,Storage,CozySpace,328.18,2025-01-18
ba5ed8db-8b70-450f-9c17-83e86b74593b,B708491814,ElectroCore Smartphones Speak,Electronics,Smartphones,ElectroCore,796.35,2025-04-20
eb5c61eb-aaa6-48b2-9bd1-de9349175d65,B840558696,FashionPro Kids Clothing Plan,Clothing,Kids Clothing,FashionPro,235.04,2024-09-04
202e7f05-def8-4920-849c-464b0e531abc,B290514740,ComfortFit Women Clothing Sense,Clothing,Women Clothing,ComfortFit,24.45,2025-06-17
31ba503c-2d9d-4e92-a550-744e10636c05,B397938187,PowerFit Sports Apparel Himself,Sports,Sports Apparel,PowerFit,54.72,2024-08-03
5f3a05fb-963e-4612-b152-ed95a752d6a5,B661092057,FashionPro Men Clothing Build,Clothing,Men Clothing,FashionPro,86.15,2023-01-30
fff16d94-3e9a-46db-9328-3c40ef38b755,B728866304,FashionPro Women Clothing Song,Clothing,Women Clothing,FashionPro,193.99,2025-06-20
a06a63a2-410d-4380-8091-d25e9dfa1e1a,B676528107,BookWorks Children Books Doctor,Books,Children Books,BookWorks,40.62,2022-09-04
f56c75b2-47ae-4ab1-bab4-29c71fd4ae01,B310910630,TechPro Headphones Growth,Electronics,Headphones,TechPro,730.49,2024-03-05
4f48bc22-68b2-4247-a899-a88c9b8bbd13,B311952606,PageTurner Fiction Themselves,Books,Fiction,PageTurner,11.7,2025-05-12
9edd71b2-c361-4796-942d-90c7a531e731,B623159945,PowerFit Outdoor Gear Such,Sports,Outdoor Gear,PowerFit,133.99,2023-11-28
f740e6b4-94b9-4b60-a7c0-b8210ebc402f,B219747878,ElectroCore Cameras Officer,Electronics,Cameras,ElectroCore,1086.97,2024-11-19
2bd6df2a-b8fe-40a6-8bc8-ad833e5e52be,B965184508,BookHouse Non-Fiction Hour,Books,Non-Fiction,BookHouse,31.49,2025-08-26
0f12640e-68ae-4ecc-8ffe-b36a9f185c45,B910202901,StoryCraft Fiction Born,Books,Fiction,StoryCraft,23.07,2022-11-11
82c31427-c315-4264-b3a7-21b3ae2f82ed,B452873867,KitchenMaster Home Decor Watch,Home & Kitchen,Home Decor,KitchenMaster,310.29,2023-05-14
be87e740-831f-4228-8c12-502714c64e9a,B383682483,ActiveGear Sports Apparel Mind,Sports,Sports Apparel,ActiveGear,349.56,2023-04-07
5152e8c9-ec20-4ae1-b01a-27ee9422ecc6,B827827896,TrendWear Kids Clothing Term,Clothing,Kids Clothing,TrendWear,146.9,2024-05-28
d95ac493-7de5-4b83-b127-39082da5123e,B912406191,HomePro Home Decor Both,Home & Kitchen,Home Decor,HomePro,568.07,2023-10-01
483ff10e-a0d6-482d-b858-966f7df02558,B647122926,StoryCraft Fiction Popular,Books,Fiction,StoryCraft,25.41,2023-07-02
cd54c1f0-c901-441b-90b0-570ef91da931,B916513883,StyleMax Women Clothing Cup,Clothing,Women Clothing,StyleMax,116.52,2023-03-07
23a65e01-db0f-4b31-9278-de3ba98e1ceb,B467683257,ModernLiving Furniture Wonder,Home & Kitchen,Furniture,ModernLiving,387.08,2024-05-03
30ad9821-297a-46d1-8447-70228e0ba0f4,B936221327,FitMax Outdoor Gear Dinner,Sports,Outdoor Gear,FitMax,61.31,2024-08-10
b2bbe302-cd6c-4333-8f1d-50c052366246,B638781819,TrendWear Women Clothing Thank,Clothing,Women Clothing,TrendWear,86.77,2023-06-24
fc78181c-f16f-404f-a190-269800daa8c8,B835240767,SportsPro Team Sports Sense,Sports,Team Sports,SportsPro,134.02,2024-02-07
2a9890d7-415e-4841-b1ce-f746f465f44c,B821433431,PowerFit Outdoor Gear Box,Sports,Outdoor Gear,PowerFit,78.75,2024-06-05
eb9e2067-0d0d-41d6-989c-2da97ea2da80,B943758275,ComfortFit Women Clothing Any,Clothing,Women Clothing,ComfortFit,55.37,2025-05-11
f872f575-ac1d-45a2-b737-d5a25242372a,B449697588,FashionPro Accessories Third,Clothing,Accessories,FashionPro,239.83,2025-07-11
728eda68-f3b9-4f1e-9cc6-1455e2284ec6,B937255462,PageTurner Comics Per,Books,Comics,PageTurner,34.88,2023-03-11
5f60ae1e-00f4-43d1-837c-cce587b3e853,B995972094,ComfortFit Kids Clothing Sport,Clothing,Kids Clothing,ComfortFit,86.35,2024-07-31
8510a648-a494-4e75-9266-9b19962eb0d0,B880298529,TrendWear Kids Clothing Lot,Clothing,Kids Clothing,TrendWear,98.17,2025-06-19
5f58f4ec-354d-4b65-8b94-6dd64b51b2f7,B556660155,ComfortHome Home Decor Perform,Home & Kitchen,Home Decor,ComfortHome,343.21,2024-10-23
f84d7f8f-1942-48b7-bffa-882e48f35bfe,B159385890,PageTurner Fiction Center,Books,Fiction,PageTurner,43.84,2024-10-14
c53cc301-f26b-450a-b3d2-8351933bad98,B923612160,ModernLiving Kitchen Appliances Above,Home & Kitchen,Kitchen Appliances,ModernLiving,173.23,2024-12-02
5dc945c3-5f37-4f59-bc8c-23c7faf0605f,B416535751,TrendWear Women Clothing Simply,Clothing,Women Clothing,TrendWear,210.65,2022-11-15
4037b721-5afa-48f4-80aa-ee9eae77aaf8,B949243852,ElectroCore Headphones On,Electronics,Headphones,ElectroCore,589.05,2024-07-04
35c4ae3c-d8ee-4e93-8d84-49fe88206365,B956281850,FitMax Water Sports This,Sports,Water Sports,FitMax,101.69,2025-02-25
05f1804c-8c27-4253-b3a7-7f5c308d2cbf,B214712756,ActiveGear Team Sports Meeting,Sports,Team Sports,ActiveGear,48.28,2024-10-29
46ed584e-8dcd-411e-959d-14c8dca30dc5,B874451303,ComfortFit Kids Clothing Statement,Clothing,Kids Clothing,ComfortFit,154.34,2023-06-03
cdc5559d-9429-4df6-9fc4-0a7059cf44e0,B368270238,ElectroCore Tablets Role,Electronics,Tablets,ElectroCore,438.21,2025-02-15
cadd691d-a7d5-44ed-bcbc-52cfc8843f0a,B163690958,SportElite Water Sports Consumer,Sports,Water Sports,SportElite,58.55,2023-03-19
788a7e6d-81ca-440b-9e88-0cf7da8991da,B496692661,CozySpace Bedding Body,Home & Kitchen,Bedding,CozySpace,269.62,2024-04-24
aa030bf2-a539-4675-9a64-b38a994f4ce9,B244187130,ModernLiving Furniture Really,Home & Kitchen,Furniture,ModernLiving,529.94,2025-03-21
49196e94-6643-4c0c-9591-79ca665b72c1,B985096875,ElectroCore Headphones Police,Electronics,Headphones,ElectroCore,248.86,2024-01-13
e0d6b623-226c-4213-9f3a-c57cc431d92d,B716422428,TrendWear Accessories Mother,Clothing,Accessories,TrendWear,62.0,2024-04-20
653a3066-826e-4ceb-8313-b916e0c7704d,B452017789,DigitalMax Tablets Kid,Electronics,Tablets,DigitalMax,869.78,2025-04-04
fd792560-35f0-4a39-9330-5edc959ac3ba,B977579923,CozySpace Storage Whole,Home & Kitchen,Storage,CozySpace,183.35,2025-08-11
3926e1c3-9b5c-42c1-9dd2-31bbb0d15417,B943854460,TechPro Laptops Sound,Electronics,Laptops,TechPro,1056.4,2023-09-21
7b861549-e0f7-4b13-ac83-fa6c6ffcf90b,B902378486,ModernLiving Bedding Eye,Home & Kitchen,Bedding,ModernLiving,532.14,2024-05-11
6de4d494-8891-4085-8275-040619d2e849,B344471988,ComfortFit Kids Clothing Gun,Clothing,Kids Clothing,ComfortFit,123.29,2023-12-01
c2731b68-1c27-4837-8c97-1572892d6c0e,B374188326,ComfortHome Kitchen Appliances Local,Home & Kitchen,Kitchen Appliances,ComfortHome,366.93,2023-03-27
a2808a8b-34c4-4e89-8b58-99f7ef67fc14,B789600203,TechPro Laptops Certainly,Electronics,Laptops,TechPro,630.9,2024-06-03
80124b4b-6e48-4f8b-85d8-5c48586df5a0,B993003636,BookWorks Children Books Play,Books,Children Books,BookWorks,27.55,2025-08-23
9d481628-15d6-4e33-9990-8c2f20c59838,B707431423,SportsPro Sports Apparel Various,Sports,Sports Apparel,SportsPro,186.14,2024-11-04
6a0f502a-2299-4f46-b8d0-6f8c0d7dc9f8,B948403687,SmartTech Cameras Firm,Electronics,Cameras,SmartTech,819.74,2025-08-25
b82f5bfa-560c-442e-91a5-508fe394518a,B781153731,ComfortHome Storage Officer,Home & Kitchen,Storage,ComfortHome,51.46,2024-01-01
9e68c253-c5a9-430c-ab80-55b191ffaa2c,B699460009,TechPro Cameras Seek,Electronics,Cameras,TechPro,1176.37,2025-01-07
4d65f0df-ed5d-434b-b0df-11b84ee4542b,B194199647,PowerFit Outdoor Gear Project,Sports,Outdoor Gear,PowerFit,238.09,2023-08-04
5164bf08-570e-4400-a353-0458791f4f05,B907354368,ReadMore Comics Deep,Books,Comics,ReadMore,10.7,2023-07-23
57d478bf-ca3a-4a08-9fa2-ef90ee982ac7,B584567424,PageTurner Educational Probably,Books,Educational,PageTurner,40.91,2023-11-26
a4786b93-4edc-423f-8c6a-41058ac66c9e,B295070777,StyleMax Kids Clothing Right,Clothing,Kids Clothing,StyleMax,167.24,2024-02-19
19136c9b-af0d-4f5a-8d2c-fec4876f8239,B938713602,CozySpace Home Decor Will,Home & Kitchen,Home Decor,CozySpace,419.24,2025-07-11
e501dd1b-c732-46ca-9a09-04a0feaed642,B717120062,PageTurner Fiction Cause,Books,Fiction,PageTurner,18.87,2025-06-06
3ad471be-d1e8-4b83-ade9-99e6a9a2f9fa,B109167505,SportsPro Team Sports Could,Sports,Team Sports,SportsPro,105.59,2024-10-22
0e0e3c40-9370-405b-a428-0e3b34d74456,B339326299,StoryCraft Non-Fiction Occur,Books,Non-Fiction,StoryCraft,29.62,2025-08-14
4bd7a7bb-871d-4f64-93da-7b57eeef6487,B801811295,ModernLiving Storage Public,Home & Kitchen,Storage,ModernLiving,403.26,2024-01-14
7b1f9bbc-08fc-4788-b6c4-59fec20f73b1,B263858136,PowerFit Sports Apparel See,Sports,Sports Apparel,PowerFit,91.76,2023-02-27
336822df-2184-46ab-811a-a9d0ec2d5390,B294977260,TrendWear Women Clothing Sort,Clothing,Women Clothing,TrendWear,38.71,2024-03-01
83f89de1-b501-4aeb-98ec-eee1dccaa3d8,B936942259,SportsPro Water Sports Or,Sports,Water Sports,SportsPro,68.38,2024-09-16
24937b18-4812-4745-86ee-89cb909074e3,B438589714,ComfortHome Furniture Pass,Home & Kitchen,Furniture,ComfortHome,557.94,2025-02-03
756a16ba-28e2-4203-ae60-0246bfbbc1be,B275330135,TrendWear Women Clothing Yes,Clothing,Women Clothing,TrendWear,114.71,2025-07-03
6d7640fb-2c82-415f-b942-59577f29dad1,B929299488,KitchenMaster Kitchen Appliances See,Home & Kitchen,Kitchen Appliances,KitchenMaster,220.94,2024-06-10
35c8d255-534c-4fcb-928c-248cc9ee518f,B995669512,StyleMax Shoes Represent,Clothing,Shoes,StyleMax,237.78,2024-12-08
4e39676e-55a0-49bf-a940-caee347815cf,B508469182,DigitalMax Tablets Feeling,Electronics,Tablets,DigitalMax,97.59,2024-06-18
9a9b61e4-9915-4a94-88d5-01b8fdd943fd,B320795960,ReadMore Children Books System,Books,Children Books,ReadMore,36.53,2022-09-20
4e864ce2-2975-44fe-8949-d7b5c791d8a0,B288008739,SportsPro Exercise Equipment Necessary,Sports,Exercise Equipment,SportsPro,212.55,2023-02-13
0227c2cb-ef8a-4ba1-9082-4513f85f5e88,B274894283,SportsPro Water Sports Ago,Sports,Water Sports,SportsPro,307.51,2024-04-14
f5aecb46-5efa-4203-8941-ca3caec0bc37,B484818710,TechWave Tablets Check,Electronics,Tablets,TechWave,1130.78,2022-11-22
6f8efa7b-e481-464e-be47-fa19b9d54de0,B325837388,KitchenMaster Home Decor Religious,Home & Kitchen,Home Decor,KitchenMaster,591.27,2022-11-27
62146080-fd6e-4cb0-93f3-63c8d395b163,B374109680,SportElite Sports Apparel Decision,Sports,Sports Apparel,SportElite,213.32,2023-10-20
75b807f0-b16d-4718-bba1-c765254419e3,B508053172,BookWorks Fiction Social,Books,Fiction,BookWorks,37.73,2023-05-09
44fbfeb4-8681-4ac1-b9db-35f45ccdf742,B486968435,StoryCraft Fiction Few,Books,Fiction,StoryCraft,42.99,2025-07-28
cb13a7e0-8d6f-4591-b608-25745b57d800,B346272168,SmartTech Tablets Enough,Electronics,Tablets,SmartTech,1499.57,2023-04-16
3bb06107-aec5-4966-bd79-bc3745809595,B117018833,ElectroCore Tablets Those,Electronics,Tablets,ElectroCore,1428.18,2022-12-06
22359cfe-8e04-4234-bfa1-740e87cc1a98,B251113932,HomePro Bedding Rock,Home & Kitchen,Bedding,HomePro,510.28,2023-12-03
37adcf8a-170d-4340-87b3-0a56fb7411b9,B237383441,StyleMax Accessories Democrat,Clothing,Accessories,StyleMax,136.88,2024-12-19
5c46e717-b71d-4edd-b8c1-1cfaa3af2204,B165693093,StyleMax Shoes Alone,Clothing,Shoes,StyleMax,155.11,2024-03-11
4a326803-4185-470b-a12c-6a096525dcc5,B763094664,TrendWear Kids Clothing Teach,Clothing,Kids Clothing,TrendWear,112.5,2024-08-04
69e828fc-eeab-48a7-aa67-21fcd93c1246,B287515566,FashionPro Shoes Blue,Clothing,Shoes,FashionPro,235.03,2025-04-15
ab320d4e-b445-40be-ac4c-917d5a7677e0,B217458307,TrendWear Women Clothing Trip,Clothing,Women Clothing,TrendWear,199.84,2025-07-16
6a519b14-4223-471e-a28e-723949ae53e4,B428634596,DigitalMax Tablets Sister,Electronics,Tablets,DigitalMax,620.39,2025-01-20
8feec62a-961e-48c7-9956-c3eba9d441af,B444749225,CozySpace Bedding Treatment,Home & Kitchen,Bedding,CozySpace,28.75,2023-08-15
fe51e9d1-763d-4b7a-8643-083888bc05e1,B605198031,TechPro Headphones Situation,Electronics,Headphones,TechPro,75.48,2025-06-02
b84488aa-d43b-4068-ba23-2872b2af18d8,B679256785,StyleMax Shoes Option,Clothing,Shoes,StyleMax,103.6,2024-04-27
e9d8a0a8-9ca8-4c50-abae-ed2d909e0a4d,B269836515,FitMax Water Sports Economy,Sports,Water Sports,FitMax,58.04,2024-11-02
a89716c7-5572-4448-9b3d-a96f5179f742,B550845807,HomePro Kitchen Appliances Still,Home & Kitchen,Kitchen Appliances,HomePro,593.06,2025-08-17
3dae3c17-236a-4218-8ef6-e3d662c8e294,B545685360,ElectroCore Tablets Field,Electronics,Tablets,ElectroCore,1287.81,2025-08-12
559b6281-0dda-4764-8399-1060e9914868,B747757401,FitMax Team Sports Red,Sports,Team Sports,FitMax,327.58,2022-11-12
25d5e57b-9cc9-4d1c-94db-7e41f8a23aee,B604107803,ElectroCore Headphones With,Electronics,Headphones,ElectroCore,1351.83,2024-04-15
0980e768-81e8-462f-817d-f863e5d0c93f,B804776508,ComfortHome Kitchen Appliances Impact,Home & Kitchen,Kitchen Appliances,ComfortHome,329.51,2024-06-09
dc4e1f11-0191-4b3f-bfa2-93236924d5eb,B629141800,SportElite Exercise Equipment Story,Sports,Exercise Equipment,SportElite,304.51,2025-07-31
bf6950fc-90d0-4cac-9151-e09b00b4005e,B335483530,FitMax Outdoor Gear Form,Sports,Outdoor Gear,FitMax,215.6,2025-01-05
fd02651c-73ff-414a-893a-22fc3f3fa5aa,B897989079,StyleMax Women Clothing Arm,Clothing,Women Clothing,StyleMax,37.28,2022-09-21
0a5801dc-c252-4db9-96ec-cf04b8027da6,B212987932,BookHouse Educational Six,Books,Educational,BookHouse,17.24,2023-09-26
5766f5df-8f3a-43d8-af1c-33a1068f4040,B452859218,ComfortHome Kitchen Appliances Degree,Home & Kitchen,Kitchen Appliances,ComfortHome,429.75,2025-04-22
fee5d5a0-b77c-4498-93e7-363da3036925,B655021824,BookHouse Comics Trouble,Books,Comics,BookHouse,29.36,2024-07-20
8cb3c821-d1f8-4bf0-bcc2-9679c127ea11,B553141549,ComfortHome Kitchen Appliances Themselves,Home & Kitchen,Kitchen Appliances,ComfortHome,232.37,2023-08-17
bcf67db0-f616-4a8b-aa4f-6c481d5ce299,B903090102,StyleMax Accessories Which,Clothing,Accessories,StyleMax,227.91,2025-05-12
d86cb816-98a8-427d-919f-c8d18d7e4683,B295606203,ReadMore Fiction Sea,Books,Fiction,ReadMore,8.53,2025-06-03
ab3a0e03-5fea-4202-bee4-0b1c15f27505,B526021671,DigitalMax Laptops Hold,Electronics,Laptops,DigitalMax,500.74,2025-03-03
8254dae2-fd4c-44dc-b2c8-d8c7ecaf3616,B469261714,SportElite Team Sports Office,Sports,Team Sports,SportElite,91.34,2025-03-26
5f25c53d-6a0a-40a7-ae44-4e059b9e1188,B330678603,SportElite Team Sports Debate,Sports,Team Sports,SportElite,192.21,2023-06-28
1259a722-337e-4c10-b48b-67b34cf922c7,B226507324,ModernLiving Storage Financial,Home & Kitchen,Storage,ModernLiving,450.04,2024-07-29
b9e52014-04ec-4d3c-8b52-9e8b7282db9d,B300058933,ActiveGear Sports Apparel Cost,Sports,Sports Apparel,ActiveGear,117.01,2025-07-27
4a160a1e-d2d0-4377-856c-7d743a894593,B812157199,PageTurner Comics Bad,Books,Comics,PageTurner,11.57,2023-06-18
1cdfa0fd-4760-4543-89aa-a7717aad12b7,B167772190,ComfortHome Storage Consumer,Home & Kitchen,Storage,ComfortHome,471.79,2024-11-07
81c17b01-7425-4fbe-89ae-e20a84da36ab,B235536465,BookHouse Fiction Call,Books,Fiction,BookHouse,11.5,2024-04-08
b36f5b2d-8f72-4fd8-b117-84e68a6281ad,B691057043,BookWorks Fiction Amount,Books,Fiction,BookWorks,34.37,2024-06-27
436c2965-4497-4362-ba67-c17b0ca7b6cf,B585937780,TrendWear Kids Clothing Family,Clothing,Kids Clothing,TrendWear,117.5,2025-01-12
51b7f793-9be6-4747-a9ef-a0e030e0321b,B526874753,DigitalMax Cameras Everything,Electronics,Cameras,DigitalMax,1234.54,2023-03-22
bf8ea334-db80-4c70-8b90-d59251adfe3e,B830761164,FitMax Outdoor Gear College,Sports,Outdoor Gear,FitMax,104.31,2025-02-24
24d7b20e-5955-4b3b-8071-8dd025db63bd,B664331521,SmartTech Laptops Throughout,Electronics,Laptops,SmartTech,911.38,2023-10-02
27010935-b1d2-4c3c-9f29-3b57164890e6,B663763020,UrbanStyle Accessories Accept,Clothing,Accessories,UrbanStyle,26.04,2024-01-27
54032442-7637-4a32-85ed-8a42df60db26,B347415399,PowerFit Sports Apparel Man,Sports,Sports Apparel,PowerFit,283.6,2023-04-29
fe9fed2b-9c3f-4b01-b5ad-8f8de0dd6194,B270456296,ActiveGear Outdoor Gear Among,Sports,Outdoor Gear,ActiveGear,58.05,2023-04-27
81c69fc6-5aca-404d-adc7-87c93f1bc86b,B906491970,FashionPro Accessories Without,Clothing,Accessories,FashionPro,183.28,2024-01-15
79b41c4e-b6ea-4372-873e-cbece02fa539,B317106437,SportElite Water Sports Picture,Sports,Water Sports,SportElite,125.8,2022-11-19
ebab2a81-13e6-40b7-83b0-bcfe1ba56c91,B660223249,PageTurner Educational Staff,Books,Educational,PageTurner,43.96,2025-04-29
5ce6582d-2646-4725-a174-10c978bc6e7e,B246157602,StoryCraft Children Books Power,Books,Children Books,StoryCraft,34.7,2025-06-25
ff4614aa-4dd4-434a-8712-87abe45e10b5,B369862716,HomePro Furniture Fish,Home & Kitchen,Furniture,HomePro,428.5,2024-10-02
a5436fdd-4fe3-4dac-9cf6-03e0ff97db05,B737786456,CozySpace Kitchen Appliances Strategy,Home & Kitchen,Kitchen Appliances,CozySpace,576.05,2025-02-06
dcb972cc-8523-4c5f-90d8-65ab04579a66,B254395018,DigitalMax Tablets Oil,Electronics,Tablets,DigitalMax,734.37,2024-03-10
bf436fa1-553f-4366-a0c4-222f2e2cae06,B944296998,ComfortFit Women Clothing Baby,Clothing,Women Clothing,ComfortFit,52.47,2024-01-07
bd5262fb-fd8c-4b78-93a8-c2841f9d1229,B307630852,BookHouse Children Books Never,Books,Children Books,BookHouse,17.2,2023-08-08
70600d2b-13dd-4ad2-b217-ab39411135dd,B396586682,KitchenMaster Furniture Create,Home & Kitchen,Furniture,KitchenMaster,94.58,2024-11-17
db2d94a0-aa94-4476-907d-39593735a186,B821895231,BookHouse Fiction Author,Books,Fiction,BookHouse,13.62,2024-10-24
6541be7b-0b5d-4cda-afa9-465f9f129140,B916671494,StoryCraft Non-Fiction Collection,Books,Non-Fiction,StoryCraft,20.12,2024-06-08
56427ed5-d3d1-4388-b386-1b5495de3cd6,B662899443,SmartTech Cameras Of,Electronics,Cameras,SmartTech,176.35,2024-12-13
a692a952-57a6-4f84-8300-ccf24bd4f754,B809122115,FitMax Team Sports International,Sports,Team Sports,FitMax,186.54,2023-01-21
24d31539-7349-4a12-9e32-a1c14e1e0aa6,B587873317,TechWave Cameras Happy,Electronics,Cameras,TechWave,251.67,2023-08-10
2a71b59a-0242-45d1-9454-7b306fbba991,B509634343,HomePro Bedding Use,Home & Kitchen,Bedding,HomePro,504.73,2023-07-29
0fd680ee-70a8-4631-9847-8bb979a5ef20,B557317997,ModernLiving Furniture Record,Home & Kitchen,Furniture,ModernLiving,355.97,2024-01-29
4c5a71cf-1696-4c57-91ed-6ff413a79fdc,B661394434,ReadMore Educational Glass,Books,Educational,ReadMore,11.81,2024-03-14
1f7bb96b-f798-4b78-a45f-d68e620991b4,B359085951,ActiveGear Water Sports Finally,Sports,Water Sports,ActiveGear,350.36,2023-08-06
5fe4b82b-1502-40f0-93df-8944748b3722,B160830178,PageTurner Children Books Soldier,Books,Children Books,PageTurner,31.61,2025-04-18
06ee99d6-6d62-4f4d-ad0d-7a9508a00731,B787479760,ComfortHome Bedding Nice,Home & Kitchen,Bedding,ComfortHome,310.6,2024-09-07
2df439bf-d92d-4b6a-84cf-a1b37e03f4fa,B189220818,StoryCraft Educational Option,Books,Educational,StoryCraft,8.48,2025-06-05
ea496f81-0ee4-48f5-8a76-ec71b68729c1,B631476522,BookHouse Non-Fiction Act,Books,Non-Fiction,BookHouse,16.19,2023-02-26
07f3d9ec-f829-449d-b542-2cc8908a628e,B938508532,BookWorks Educational Relate,Books,Educational,BookWorks,38.57,2024-02-20
5ee87f51-4d6e-4575-a144-f1bde5005aed,B999164317,BookHouse Comics Like,Books,Comics,BookHouse,28.93,2023-09-09
075ffe73-0c36-46d9-a37d-9fe2e8b76459,B145205850,SportElite Water Sports West,Sports,Water Sports,SportElite,248.63,2025-05-25
390ac78e-0ce2-4cdc-93e8-0d64c3c7e1cc,B201912670,PowerFit Exercise Equipment Positive,Sports,Exercise Equipment,PowerFit,64.64,2025-04-22
08aa7404-e10f-4097-bd1f-0c9e25fe5975,B822208839,UrbanStyle Kids Clothing Either,Clothing,Kids Clothing,UrbanStyle,181.69,2022-11-01
4cddba4c-63c5-4415-8ae4-cc7f55d885c4,B871256936,SportElite Team Sports Rest,Sports,Team Sports,SportElite,302.84,2024-01-12
7d468223-5f9b-453d-ba99-a8ce9d19c991,B715624421,ModernLiving Home Decor I,Home & Kitchen,Home Decor,ModernLiving,519.69,2023-02-24
b7198311-6d90-4cd2-8e02-4e8910af0b7c,B818406683,ElectroCore Tablets Imagine,Electronics,Tablets,ElectroCore,1364.42,2023-10-04
780bae10-fafe-4edb-a118-be6061da276f,B125924873,FashionPro Accessories Now,Clothing,Accessories,FashionPro,163.17,2023-11-14
6438d4cd-4f0a-43e0-9288-991f3f2913bf,B542536154,ComfortHome Furniture Ago,Home & Kitchen,Furniture,ComfortHome,483.51,2024-11-11
c2c36bc9-40c0-4d1e-9cb5-7608c6ae3782,B978716413,StoryCraft Educational Term,Books,Educational,StoryCraft,33.27,2024-04-05
05dff269-2664-4a5c-af56-9847b2e9f503,B578896357,ComfortHome Kitchen Appliances My,Home & Kitchen,Kitchen Appliances,ComfortHome,472.82,2024-10-30
7e6ea9af-e4e9-4ee2-a1d1-4416827494dc,B925289923,ComfortHome Home Decor Like,Home & Kitchen,Home Decor,ComfortHome,478.66,2024-09-26
5029cb96-bd8c-4f8c-9d1e-75f86556933f,B796092768,UrbanStyle Accessories Animal,Clothing,Accessories,UrbanStyle,90.64,2023-12-05
7272f2c3-6f2b-4971-ae93-cb65ded7f03c,B636695255,ReadMore Educational Water,Books,Educational,ReadMore,39.7,2025-06-09
77954c32-f80f-41da-930a-fb4561348d4b,B677925180,CozySpace Bedding Data,Home & Kitchen,Bedding,CozySpace,447.04,2024-01-11
878b5135-015b-4c69-b562-6f74f78cf371,B208768073,TrendWear Kids Clothing My,Clothing,Kids Clothing,TrendWear,229.83,2023-01-06
d8834e87-605a-4cd0-b500-2aa8d8755d87,B767652370,SmartTech Tablets Yourself,Electronics,Tablets,SmartTech,758.36,2023-01-28
342e000f-0c98-425b-af8d-d657c3f5a59e,B384198407,FashionPro Shoes Computer,Clothing,Shoes,FashionPro,216.15,2024-12-14
785ca441-d69b-4145-af1f-1bb75474494a,B965325849,StoryCraft Educational None,Books,Educational,StoryCraft,24.2,2022-09-12
b598b5c7-1ffd-4214-9bf8-4f0833e5df21,B446560674,KitchenMaster Kitchen Appliances Produce,Home & Kitchen,Kitchen Appliances,KitchenMaster,21.37,2022-12-11
9dd230dd-0aab-4411-ae63-f14a59708597,B643441434,TrendWear Accessories Develop,Clothing,Accessories,TrendWear,179.55,2025-07-08
a6700022-d0c9-4e3a-8b1a-523e9cfbd249,B677946218,PowerFit Sports Apparel Professional,Sports,Sports Apparel,PowerFit,87.61,2023-07-29
32948949-3067-4602-a27d-4855cec257fa,B200248486,FitMax Exercise Equipment Treatment,Sports,Exercise Equipment,FitMax,54.41,2025-07-31
