product_id,product_name,category,subcategory,brand,list_price,launch_date,total_sales_count,total_revenue,units_sold,avg_sale_amount,unique_customers,review_count,avg_rating,performance_category,rating_category
e8b11d2e-f14c-4cba-88f3-5062c97da1c2,PowerFit Water Sports Game,Sports,Water Sports,PowerFit,356.83,2024-08-28,238,110560.18,357,464.5385714285714,14,238,4.176470588235294,Top Performer,Good
b784b411-042d-424d-9246-2937e81b874b,ComfortFit Kids Clothing Help,Clothing,Kids Clothing,ComfortFit,224.82,2023-09-05,276,110542.14,552,400.515,12,276,4.434782608695652,Top Performer,Good
4be598c0-7f9a-41d6-8a26-cd89a78d5f90,TechWave Tablets Help,Electronics,Tablets,TechWave,322.04,2024-01-06,220,110497.2,380,502.26,11,220,4.2,Top Performer,Good
648e0b74-ad2b-435c-a8f3-bddd5ce5519d,TechPro Tablets Hour,Electronics,Tablets,TechPro,687.1,2022-09-26,140,110482.26,182,789.159,10,140,4.428571428571429,Top Performer,Good
2fed5c6e-32da-4bc7-b641-d0db73e0a88a,UrbanStyle Kids Clothing Why,Clothing,Kids Clothing,UrbanStyle,217.21,2024-04-25,408,110412.28,544,270.61833333333334,12,408,4.117647058823529,Top Performer,Good
bb96ce22-7715-46e8-83fe-bd52e0ac6abf,KitchenMaster Storage Source,Home & Kitchen,Storage,KitchenMaster,542.92,2023-08-27,153,110199.44,238,720.2577777777777,9,153,4.0,Top Performer,Good
0380e08b-f71e-4578-9f85-d2ea55da3f13,TrendWear Men Clothing Voice,Clothing,Men Clothing,TrendWear,201.23,2022-10-16,372,110169.66,620,296.155,12,372,4.032258064516129,Top Performer,Good
15e65028-70e7-4f24-bdba-58031ad3f878,TechWave Laptops While,Electronics,Laptops,TechWave,433.43,2025-01-16,240,110138.88,288,458.912,10,240,3.625,Top Performer,Average
ca1b8b03-cb2d-41b6-b3a8-8130556d67cb,TechWave Tablets Candidate,Electronics,Tablets,TechWave,327.98,2022-11-14,264,110136.62,374,417.18416666666667,12,264,4.2727272727272725,Top Performer,Good
7fb7a2c3-dca4-4287-a0f5-1a2196b80f5d,ActiveGear Water Sports Usually,Sports,Water Sports,ActiveGear,317.68,2023-05-13,285,110087.71,380,386.2726666666667,15,285,4.105263157894737,Top Performer,Good
7857386a-fd07-4cba-980e-b6316566af03,KitchenMaster Bedding Set,Home & Kitchen,Bedding,KitchenMaster,445.96,2025-04-01,192,110039.52,288,573.1225,12,192,3.875,Top Performer,Average
30c16ba3-3acd-4a84-9f47-0c42a3420904,CozySpace Bedding Create,Home & Kitchen,Bedding,CozySpace,452.11,2022-09-11,187,110014.82,272,588.3145454545455,11,187,4.352941176470588,Top Performer,Good
6421d14e-3187-4fe2-9901-61c5b702fbe8,ElectroCore Laptops Decide,Electronics,Laptops,ElectroCore,412.76,2023-01-24,165,110001.6,285,666.6763636363636,11,165,3.533333333333333,Top Performer,Average
46b45c0f-fe04-44b7-b267-cbb48703eb57,ComfortHome Kitchen Appliances Scene,Home & Kitchen,Kitchen Appliances,ComfortHome,395.53,2025-05-11,252,109918.83,315,436.18583333333333,12,252,4.285714285714286,Top Performer,Good
e23ff41f-56d0-4152-a956-2807b27b2f22,TechWave Cameras Finally,Electronics,Cameras,TechWave,566.09,2023-01-12,128,109896.32,224,858.565,8,128,4.125,Top Performer,Good
1fc16848-8160-4af1-b438-5edab0bce2e0,CozySpace Storage Performance,Home & Kitchen,Storage,CozySpace,475.78,2025-05-26,160,109856.0,256,686.6,10,160,4.5625,Top Performer,Excellent
d82f9a7b-d8d9-449b-8141-b8cae168725e,TechWave Cameras Too,Electronics,Cameras,TechWave,178.69,2024-12-10,408,109844.4,696,269.2264705882353,17,408,4.375,Top Performer,Good
5a11f732-9e57-4af5-b372-70cfb39fd8b2,ComfortFit Men Clothing Hold,Clothing,Men Clothing,ComfortFit,156.13,2023-02-26,418,109833.9,748,262.7605263157895,19,418,4.0,Top Performer,Good
a1a5bb28-7d4b-4fde-9305-0a34956a79d1,TechPro Cameras Economy,Electronics,Cameras,TechPro,203.89,2023-08-27,320,109797.2,620,343.11625,16,320,4.05,Top Performer,Good
331102b9-31fd-4ca4-b966-9e69d7e804a6,ElectroCore Laptops For,Electronics,Laptops,ElectroCore,415.61,2025-03-26,209,109793.59,304,525.3281818181819,11,209,3.8421052631578947,Top Performer,Average
931153d2-616e-4897-9231-90505c449b77,ModernLiving Furniture Think,Home & Kitchen,Furniture,ModernLiving,273.27,2024-09-25,285,109792.26,437,385.236,15,285,4.0,Top Performer,Good
60caf921-624e-4f2e-a5e4-aa6f833c8eee,HomePro Bedding Stop,Home & Kitchen,Bedding,HomePro,222.62,2022-11-01,280,109782.6,540,392.0807142857143,14,280,4.3,Top Performer,Good
28842e8a-e5ad-422e-95c3-21596b0aacc4,SportsPro Exercise Equipment Accept,Sports,Exercise Equipment,SportsPro,328.77,2024-05-06,225,109708.65,375,487.594,15,225,3.8,Top Performer,Average
0de9dddb-b317-48be-a63a-c599f24a8fe9,HomePro Bedding Race,Home & Kitchen,Bedding,HomePro,279.2,2023-05-08,252,109639.62,432,435.07785714285717,14,252,4.277777777777778,Top Performer,Good
26a95083-aa49-46c7-b282-2e76fccab1db,FitMax Outdoor Gear Scene,Sports,Outdoor Gear,FitMax,348.82,2023-10-06,252,109596.42,360,434.9064285714286,14,252,4.166666666666667,Top Performer,Good
199117ce-5abd-4519-b069-f7a9eab69e69,FitMax Sports Apparel Civil,Sports,Sports Apparel,FitMax,305.13,2024-12-01,266,109545.07,418,411.8235714285714,14,266,3.8947368421052633,Top Performer,Average
848d9b53-5ee2-41c7-892a-0e842798702e,PowerFit Sports Apparel Eye,Sports,Sports Apparel,PowerFit,327.4,2022-09-16,294,109544.19,378,372.5992857142857,14,294,4.0476190476190474,Top Performer,Good
900b5907-e2f9-48ed-9f7a-8a196c2db30b,KitchenMaster Bedding Site,Home & Kitchen,Bedding,KitchenMaster,512.12,2023-05-21,180,109501.65,240,608.3425,12,180,3.6666666666666665,Top Performer,Average
0a9b6d94-f4e8-49f4-bcbe-aa077c9f4c0f,SportsPro Outdoor Gear Budget,Sports,Outdoor Gear,SportsPro,339.46,2022-11-24,264,109464.74,374,414.63916666666665,12,264,4.045454545454546,Top Performer,Good
a68be0f0-d22f-41b7-9c63-e1978f52f301,TechWave Cameras Only,Electronics,Cameras,TechWave,139.77,2025-01-02,520,109453.24,884,210.487,20,520,4.0,Top Performer,Good
8223ba26-218a-4c67-8b12-8b2cef0daf51,ComfortHome Kitchen Appliances Already,Home & Kitchen,Kitchen Appliances,ComfortHome,398.69,2025-06-25,216,109436.4,306,506.65,12,216,4.388888888888889,Top Performer,Good
d200ac98-188d-43cf-a150-65b6b46b7bd1,ComfortFit Kids Clothing The,Clothing,Kids Clothing,ComfortFit,242.1,2025-07-31,325,109402.25,500,336.6223076923077,13,325,3.76,Top Performer,Average
34e2d60d-7ad7-44a8-be72-b439ef37a76f,CozySpace Storage Measure,Home & Kitchen,Storage,CozySpace,361.23,2024-05-16,208,109356.32,336,525.7515384615384,13,208,3.375,Top Performer,Below Average
f09f73bc-5ec6-42b7-b891-3bbc5af33b70,ComfortHome Home Decor Else,Home & Kitchen,Home Decor,ComfortHome,301.43,2025-02-17,240,109291.2,420,455.38,12,240,3.8,Top Performer,Average
219853ab-5e06-471a-a386-8290b72bcd5b,CozySpace Furniture Again,Home & Kitchen,Furniture,CozySpace,539.61,2025-07-26,135,109239.15,225,809.1788888888889,9,135,3.8,Top Performer,Average
ba457414-464d-4850-bfc6-5ea5dac25e40,CozySpace Furniture Too,Home & Kitchen,Furniture,CozySpace,372.46,2024-10-15,210,109228.2,315,520.1342857142857,14,210,4.333333333333333,Top Performer,Good
f6801c8f-1d10-4960-bd50-9e79828bad78,CozySpace Storage Billion,Home & Kitchen,Storage,CozySpace,433.8,2024-11-24,160,109192.2,280,682.45125,8,160,3.75,Top Performer,Average
ab9cc4ed-e8f6-494b-8c3b-b3f7ae99c798,KitchenMaster Home Decor Thing,Home & Kitchen,Home Decor,KitchenMaster,388.66,2024-11-26,242,109158.28,330,451.0672727272727,11,242,4.136363636363637,Top Performer,Good
b436f38d-0201-4689-b1f7-221c935d6d85,ModernLiving Bedding Pm,Home & Kitchen,Bedding,ModernLiving,471.8,2023-09-24,165,109141.01,264,661.4606666666666,15,165,3.909090909090909,Top Performer,Average
0d668a7e-76fa-4c0c-ba8e-1f9a9a3f921f,SportElite Outdoor Gear Your,Sports,Outdoor Gear,SportElite,196.73,2022-12-10,299,109123.96,621,364.9630769230769,13,299,4.086956521739131,Top Performer,Good
0a9bb87e-8bdd-4670-9819-850f9fdb5125,FashionPro Accessories Middle,Clothing,Accessories,FashionPro,228.68,2025-03-11,330,109092.06,528,330.582,15,330,3.5454545454545454,Top Performer,Average
81775a41-0e63-4444-9fb4-25fc063a0233,ModernLiving Home Decor Subject,Home & Kitchen,Home Decor,ModernLiving,242.26,2024-11-20,288,109038.48,504,378.60583333333335,12,288,4.0,Top Performer,Good
6d939286-0847-49db-9c01-df2890ef42a2,HomePro Bedding Music,Home & Kitchen,Bedding,HomePro,353.75,2024-08-29,176,109022.72,336,619.4472727272728,11,176,3.5625,Top Performer,Average
4a9fbe72-9c76-4d76-b0dc-26b6415d0362,SportsPro Sports Apparel Congress,Sports,Sports Apparel,SportsPro,253.37,2022-12-20,300,108963.75,500,363.2125,12,300,3.84,Top Performer,Average
1492557d-ca2d-49ce-8355-3ed0fb8a1f7d,CozySpace Home Decor Pm,Home & Kitchen,Home Decor,CozySpace,167.61,2022-10-06,429,108953.13,741,253.97,11,429,4.0256410256410255,Top Performer,Good
5e4343c6-8935-4928-9ab9-2ef41512ea05,HomePro Furniture Give,Home & Kitchen,Furniture,HomePro,297.46,2024-01-18,160,108933.8,400,680.83625,8,160,3.9,Top Performer,Average
5ebb5c39-2fa0-408f-95af-449f31acbdc8,CozySpace Home Decor Difficult,Home & Kitchen,Home Decor,CozySpace,178.32,2024-08-05,390,108925.96,676,279.2973333333333,15,390,4.153846153846154,Top Performer,Good
cbf9c78d-3031-4204-af69-872e754e317a,ModernLiving Home Decor Example,Home & Kitchen,Home Decor,ModernLiving,399.18,2022-10-02,231,108894.66,315,471.4054545454545,11,231,3.6666666666666665,Top Performer,Average
91d229f7-c024-4d25-8d88-9ae8bb5c9bc7,SmartTech Cameras Campaign,Electronics,Cameras,SmartTech,613.96,2023-03-06,169,108854.98,208,644.1123076923077,13,169,3.923076923076923,Top Performer,Average
13294d5c-f1f2-4f3f-bbad-0496dc2dcfaf,TechPro Smartphones Live,Electronics,Smartphones,TechPro,1311.91,2025-07-14,70,108851.0,90,1555.0142857142857,7,70,4.2,Top Performer,Good
58bfb26f-0ae1-465d-b04d-dee3c18ea151,SportsPro Exercise Equipment Degree,Sports,Exercise Equipment,SportsPro,168.37,2022-12-30,435,108850.34,696,250.23066666666668,15,435,4.172413793103448,Top Performer,Good
be428001-6547-420b-8436-2d6a6bf14ad9,HomePro Kitchen Appliances Much,Home & Kitchen,Kitchen Appliances,HomePro,549.94,2024-06-07,150,108846.9,225,725.646,10,150,4.0,Top Performer,Good
8a7422ba-7dac-495d-8a81-b7237a0433bd,CozySpace Furniture Laugh,Home & Kitchen,Furniture,CozySpace,270.26,2025-08-20,312,108781.92,432,348.66,13,312,4.333333333333333,Top Performer,Good
34b58006-fd19-4ee2-8539-deabcaacdae3,SportElite Outdoor Gear Owner,Sports,Outdoor Gear,SportElite,294.52,2024-04-17,336,108779.28,408,323.74785714285713,14,336,3.875,Top Performer,Average
3605c010-4b7d-4047-bf09-bd941dc9f595,HomePro Storage Hit,Home & Kitchen,Storage,HomePro,550.16,2023-08-09,195,108586.65,225,556.8546153846154,13,195,3.466666666666667,Top Performer,Below Average
b4fd312f-fb2a-4015-a137-25d700bd1780,ElectroCore Smartphones Others,Electronics,Smartphones,ElectroCore,237.25,2024-08-03,300,108542.0,520,361.8066666666667,15,300,3.6,Top Performer,Average
8543acb7-f3e9-401e-958e-902b1fe94697,SmartTech Tablets Believe,Electronics,Tablets,SmartTech,200.86,2025-08-30,494,108536.74,570,219.71,13,494,3.763157894736842,Top Performer,Average
352a77f2-915d-45ef-bdfa-1d14bc60748b,ComfortHome Kitchen Appliances I,Home & Kitchen,Kitchen Appliances,ComfortHome,213.74,2024-02-16,380,108527.81,570,285.5995,20,380,4.157894736842105,Top Performer,Good
e8dcdfcb-c845-414c-b997-3bbde4dace36,HomePro Bedding Rate,Home & Kitchen,Bedding,HomePro,426.1,2023-07-03,153,108470.03,272,708.9544444444444,9,153,4.0588235294117645,Top Performer,Good
8deab6c3-d356-4869-9d20-f2d5926180ac,SportsPro Team Sports Quality,Sports,Team Sports,SportsPro,135.05,2024-12-24,468,108448.86,884,231.72833333333332,18,468,3.6538461538461537,Top Performer,Average
466a6078-45e0-4385-acb8-b1da0e51aeec,FitMax Team Sports Story,Sports,Team Sports,FitMax,247.61,2023-08-09,400,108444.75,475,271.111875,16,400,4.12,Top Performer,Good
dcd7a381-2912-4100-9e8d-e058a00911fb,TechPro Cameras Can,Electronics,Cameras,TechPro,1428.7,2023-04-05,72,108440.32,88,1506.1155555555556,9,72,4.25,Top Performer,Good
ebc9051e-7ff7-45ef-9d43-585ef46c3edc,TechPro Cameras Conference,Electronics,Cameras,TechPro,221.93,2023-05-30,432,108438.75,540,251.015625,16,432,3.7037037037037037,Top Performer,Average
6a6690f3-edf8-477c-9b26-c7031a5f2d56,FashionPro Accessories Surface,Clothing,Accessories,FashionPro,168.72,2024-09-09,384,108365.04,696,282.200625,16,384,3.75,Top Performer,Average
d2119757-6281-445c-b497-a1a6bf884542,KitchenMaster Home Decor My,Home & Kitchen,Home Decor,KitchenMaster,110.96,2024-03-02,660,108360.12,1056,164.182,20,660,4.0606060606060606,Top Performer,Good
cbd87661-9df4-4317-8ea3-50b3a82dd93e,KitchenMaster Kitchen Appliances Today,Home & Kitchen,Kitchen Appliances,KitchenMaster,563.07,2022-09-27,128,108290.24,224,846.0175,8,128,3.8125,Top Performer,Average
6106c141-f020-4810-9759-1f05843d0b54,ActiveGear Water Sports Scene,Sports,Water Sports,ActiveGear,169.52,2024-01-26,462,108195.45,693,234.18928571428572,14,462,4.212121212121212,Top Performer,Good
982ff3cd-42a4-4dc0-b613-e96d1678f36d,TechWave Cameras Form,Electronics,Cameras,TechWave,858.39,2025-06-30,108,108194.52,144,1001.8011111111111,9,108,4.25,Top Performer,Good
5e5505df-e209-4a48-aad3-6660d7f7f717,ModernLiving Home Decor Beat,Home & Kitchen,Home Decor,ModernLiving,178.01,2023-01-22,396,108164.32,682,273.14222222222224,18,396,3.6818181818181817,Top Performer,Average
c4b1f49b-617c-4d1c-9245-57d8b5b948e2,PowerFit Sports Apparel Possible,Sports,Sports Apparel,PowerFit,177.35,2024-01-19,442,108120.34,680,244.61615384615385,13,442,4.176470588235294,Top Performer,Good
7de3127d-9c11-44ba-b8ab-aeffeaee8f28,FashionPro Accessories Hot,Clothing,Accessories,FashionPro,181.87,2023-09-06,390,107994.38,650,276.90866666666665,15,390,3.9615384615384617,Top Performer,Average
3911a109-73a2-4d97-adb6-6fe65ced93d7,CozySpace Bedding Bad,Home & Kitchen,Bedding,CozySpace,397.62,2025-02-08,170,107960.88,289,635.064,10,170,4.294117647058823,Top Performer,Good
d43a8873-2170-4dae-9189-1095b2a6eaa5,HomePro Storage Low,Home & Kitchen,Storage,HomePro,477.28,2023-08-08,182,107914.8,266,592.9384615384615,13,182,3.9285714285714284,Top Performer,Average
fdc24b19-08bf-4bd8-b653-43560feedea5,ActiveGear Outdoor Gear Loss,Sports,Outdoor Gear,ActiveGear,301.75,2025-06-27,204,107817.23,408,528.5158333333334,12,204,3.588235294117647,Top Performer,Average
514dbf08-f036-4a95-b37d-c70d87dd4fd4,CozySpace Storage Condition,Home & Kitchen,Storage,CozySpace,419.77,2024-10-22,160,107745.44,288,673.409,10,160,3.5625,Top Performer,Average
f2a0948b-31b9-4058-8d38-6653d1a8a1c8,SportsPro Exercise Equipment Term,Sports,Exercise Equipment,SportsPro,280.77,2024-11-10,352,107743.9,418,306.090625,16,352,4.181818181818182,Top Performer,Good
55d21774-cdf7-4a33-a02f-fdc598326f67,ComfortFit Accessories Better,Clothing,Accessories,ComfortFit,226.24,2023-12-02,300,107717.0,520,359.0566666666667,15,300,3.9,Top Performer,Average
7881e9e5-0ef2-439c-ab00-9afd030e8b45,FashionPro Accessories Card,Clothing,Accessories,FashionPro,199.52,2024-06-15,348,107713.54,580,309.52166666666665,12,348,3.8275862068965516,Top Performer,Average
d942a9a7-4040-4e35-a045-d629a8b8421c,ModernLiving Kitchen Appliances Himself,Home & Kitchen,Kitchen Appliances,ModernLiving,290.62,2024-11-06,288,107709.3,432,373.990625,16,288,4.166666666666667,Top Performer,Good
8af9c94f-973c-48f6-8430-b3f7b5ee6ac2,HomePro Home Decor Skill,Home & Kitchen,Home Decor,HomePro,261.89,2023-01-25,234,107697.96,468,460.2476923076923,13,234,4.055555555555555,Top Performer,Good
723c7d48-2d77-4b3a-80ea-4929a2d162f7,StyleMax Kids Clothing Everything,Clothing,Kids Clothing,StyleMax,248.04,2025-06-22,264,107676.14,484,407.8641666666667,12,264,4.0,Top Performer,Good
cba51434-5844-4cf5-a0bc-b833ad1d95ae,FitMax Exercise Equipment East,Sports,Exercise Equipment,FitMax,284.66,2024-09-02,275,107531.25,425,391.02272727272725,11,275,3.72,Top Performer,Average
8061ba5c-2e7d-4cc8-82d4-bca96234cb0e,ModernLiving Kitchen Appliances Get,Home & Kitchen,Kitchen Appliances,ModernLiving,323.88,2024-12-20,209,107482.43,380,514.27,11,209,4.157894736842105,Top Performer,Good
a7e8efb9-5665-4b65-aabb-5954aa59a160,FashionPro Kids Clothing Process,Clothing,Kids Clothing,FashionPro,138.66,2023-06-05,513,107414.64,837,209.38526315789474,19,513,3.962962962962963,Top Performer,Average
09d4dcd0-c1d4-4f59-a969-935c0ff4eec1,ComfortHome Storage Country,Home & Kitchen,Storage,ComfortHome,357.41,2025-04-17,247,107322.26,342,434.50307692307695,13,247,4.368421052631579,Top Performer,Good
63aebb85-39ed-48fc-9174-84290a31b3eb,DigitalMax Cameras According,Electronics,Cameras,DigitalMax,601.12,2023-12-11,108,107289.72,204,993.4233333333333,9,108,4.416666666666667,Top Performer,Good
2198970d-d58b-454f-ae62-a5e26e9eefa6,SportElite Exercise Equipment Perform,Sports,Exercise Equipment,SportElite,254.19,2024-04-19,312,107270.8,468,343.81666666666666,12,312,4.230769230769231,Top Performer,Good
73c2a10c-1878-4a31-91c6-1cf43bf86f9c,FitMax Sports Apparel Heavy,Sports,Sports Apparel,FitMax,234.51,2024-12-23,286,107259.24,506,375.0323076923077,13,286,4.0,Top Performer,Good
d3effe65-7d63-4ea5-b778-5b4c96da5cbd,ModernLiving Kitchen Appliances Data,Home & Kitchen,Kitchen Appliances,ModernLiving,195.39,2024-03-15,480,107255.1,600,223.448125,16,480,4.066666666666666,Top Performer,Good
fafd81ca-d1de-4fb5-99cf-c76fed8ad467,StyleMax Shoes Relate,Clothing,Shoes,StyleMax,237.45,2023-07-19,323,107209.78,513,331.9188235294118,17,323,3.789473684210526,Top Performer,Average
024da685-d7d8-4d2c-8a68-fb7883fe1871,ComfortHome Bedding While,Home & Kitchen,Bedding,ComfortHome,496.99,2023-10-11,162,107139.96,252,661.3577777777778,9,162,4.444444444444445,Top Performer,Good
fd51d12b-17e2-4406-aaee-c985ef0d447c,ActiveGear Water Sports Soon,Sports,Water Sports,ActiveGear,295.19,2025-02-17,266,107082.1,399,402.5642857142857,14,266,4.052631578947368,Top Performer,Good
685a5bd6-74ae-405d-9884-84174ea59508,FitMax Outdoor Gear Federal,Sports,Outdoor Gear,FitMax,245.61,2023-05-29,300,107016.5,500,356.7216666666667,12,300,4.36,Top Performer,Good
a87b3edc-d9bb-4018-8e0f-e2c1abc5fc65,DigitalMax Tablets Same,Electronics,Tablets,DigitalMax,252.52,2024-07-10,240,106984.8,456,445.77,10,240,4.25,Top Performer,Good
ecca7710-a388-4f39-a850-bd2a6d00d90c,StyleMax Kids Clothing Size,Clothing,Kids Clothing,StyleMax,197.48,2023-02-19,280,106972.8,620,382.04571428571427,14,280,4.1,Top Performer,Good
221ae254-25b4-4c7b-a1d7-8145df1ebc42,PowerFit Team Sports Reflect,Sports,Team Sports,PowerFit,170.39,2024-05-27,416,106967.9,702,257.134375,16,416,3.730769230769231,Top Performer,Average
95f7a9cf-8798-4fe6-b150-313421f8ea22,ActiveGear Sports Apparel Worry,Sports,Sports Apparel,ActiveGear,253.17,2023-11-27,330,106940.46,484,324.062,15,330,4.181818181818182,Top Performer,Good
21e56701-a3cd-4a5e-9d9b-aad871f40fba,TrendWear Women Clothing Certain,Clothing,Women Clothing,TrendWear,207.43,2024-07-18,405,106915.41,540,263.9886666666667,15,405,4.296296296296297,Top Performer,Good
d30d77c8-e674-418b-b1ef-bb564fdad10f,ElectroCore Headphones Peace,Electronics,Headphones,ElectroCore,413.57,2025-02-07,170,106829.53,289,628.409,10,170,4.294117647058823,Top Performer,Good
75ff7b92-5c17-4eb9-9ab0-79a57e8b4a1c,ModernLiving Storage Her,Home & Kitchen,Storage,ModernLiving,531.55,2025-06-30,144,106778.72,224,741.5188888888889,9,144,4.0625,Top Performer,Good
5341070a-5fac-4a71-be5c-c2561d5b7f94,UrbanStyle Kids Clothing Everything,Clothing,Kids Clothing,UrbanStyle,200.54,2025-04-05,364,106699.58,598,293.1307142857143,14,364,4.076923076923077,Top Performer,Good
4e9de51a-98f2-4a89-bcb8-5a5dec1c1d69,CozySpace Bedding Course,Home & Kitchen,Bedding,CozySpace,340.76,2024-03-21,189,106664.25,357,564.3611111111111,9,189,4.0,Top Performer,Good
85ecfb9c-8d73-497f-9cba-75831f318645,SportsPro Sports Apparel Tv,Sports,Sports Apparel,SportsPro,149.33,2023-09-20,493,106643.73,812,216.31588235294117,17,493,4.379310344827586,Top Performer,Good
992dbf22-002c-4e4e-993a-58dd50333aea,CozySpace Kitchen Appliances Option,Home & Kitchen,Kitchen Appliances,CozySpace,257.33,2023-05-21,286,106643.68,462,372.88,13,286,4.0,Top Performer,Good
a7b5d758-a93b-45c6-b8e7-cbc670b287f0,SmartTech Headphones Executive,Electronics,Headphones,SmartTech,1227.79,2024-10-09,70,106520.26,98,1521.718,10,70,4.285714285714286,Top Performer,Good
e4871e47-e3c7-4760-a0e0-a9eb1fde8d47,SportsPro Sports Apparel Good,Sports,Sports Apparel,SportsPro,112.35,2023-12-17,608,106496.32,1056,175.15842105263158,19,608,3.75,Top Performer,Average
b3d4b6a0-44c1-40c4-bee6-83361d784da8,CozySpace Home Decor Smile,Home & Kitchen,Home Decor,CozySpace,240.64,2024-02-17,315,106477.56,483,338.024,15,315,4.190476190476191,Top Performer,Good
0bd428d2-5cd1-43f6-b447-aac772e31b16,ComfortFit Kids Clothing Section,Clothing,Kids Clothing,ComfortFit,192.29,2024-12-08,325,106399.75,625,327.38384615384615,13,325,4.48,Top Performer,Good
a604ee39-7a55-4fd4-9188-b6ae06888cb6,ComfortHome Bedding Billion,Home & Kitchen,Bedding,ComfortHome,468.6,2023-03-04,150,106386.15,255,709.241,10,150,4.466666666666667,Top Performer,Good
e7db475a-f7be-4235-8e84-31f0b748c9bd,CozySpace Storage Later,Home & Kitchen,Storage,CozySpace,307.51,2023-03-30,253,106385.58,368,420.49636363636364,11,253,4.130434782608695,Top Performer,Good
538bcdf3-acf5-4351-acda-09ba45401e55,SportElite Sports Apparel Author,Sports,Sports Apparel,SportElite,158.43,2024-02-27,540,106342.74,702,196.931,20,540,4.222222222222222,Top Performer,Good
9db40ac2-4126-4353-ac8a-2c7ab27a0653,ComfortFit Accessories Sort,Clothing,Accessories,ComfortFit,201.95,2025-07-17,378,106254.75,588,281.09722222222223,18,378,4.095238095238095,Top Performer,Good
22c5970b-5096-44e2-b00e-3c803c2d8673,TrendWear Accessories Skin,Clothing,Accessories,TrendWear,195.97,2024-11-14,375,106252.75,575,283.34066666666666,15,375,4.32,Top Performer,Good
61f88ede-0e9e-4328-a454-883846461316,ModernLiving Home Decor Film,Home & Kitchen,Home Decor,ModernLiving,385.23,2024-01-03,130,106195.83,325,816.891,10,130,3.769230769230769,Top Performer,Average
c46c79a8-1e81-4621-8240-1adba343c656,CozySpace Kitchen Appliances Reason,Home & Kitchen,Kitchen Appliances,CozySpace,466.2,2023-03-02,204,106163.64,255,520.41,12,204,3.7058823529411766,Top Performer,Average
acfcd5e1-f900-422a-8e35-1d133bf00069,HomePro Bedding Authority,Home & Kitchen,Bedding,HomePro,418.33,2024-01-22,209,106153.0,285,507.90909090909093,11,209,4.2105263157894735,Top Performer,Good
a7ea164f-622a-4ce7-834e-5db9b340f2f8,SportElite Water Sports Throw,Sports,Water Sports,SportElite,162.33,2023-10-13,351,106072.2,675,302.2,13,351,4.222222222222222,Top Performer,Good
a4380f7a-09d7-4359-89cb-cbd8cc4b5586,PowerFit Outdoor Gear Usually,Sports,Outdoor Gear,PowerFit,339.5,2025-01-20,216,106038.0,360,490.9166666666667,12,216,3.6666666666666665,Top Performer,Average
9bc4e973-8208-41a4-a26c-7aa7d7d115b3,TechWave Smartphones Theory,Electronics,Smartphones,TechWave,997.0,2023-03-12,108,106018.08,120,981.6488888888889,9,108,4.5,Top Performer,Excellent
bab3beaf-ce28-402f-b898-1c75979d140d,PowerFit Exercise Equipment Son,Sports,Exercise Equipment,PowerFit,220.71,2023-09-09,338,105962.74,520,313.4992307692308,13,338,4.230769230769231,Top Performer,Good
07ddc5b2-deb5-4f0d-9315-06b5cb2566f8,StyleMax Accessories Develop,Clothing,Accessories,StyleMax,224.28,2025-03-06,341,105954.59,527,310.7172727272727,11,341,3.870967741935484,Top Performer,Average
9a06461d-3d7c-4a89-89a8-c84d6b106c7d,KitchenMaster Home Decor Option,Home & Kitchen,Home Decor,KitchenMaster,289.65,2025-03-31,250,105878.25,400,423.513,10,250,3.92,Top Performer,Average
f1907200-8e34-4bec-b3bf-66d2b47105c9,UrbanStyle Men Clothing Scientist,Clothing,Men Clothing,UrbanStyle,243.97,2024-08-06,216,105856.92,468,490.0783333333333,12,216,3.944444444444444,Top Performer,Average
12955e71-86fd-46ed-b0f1-194c7754b69b,UrbanStyle Men Clothing Base,Clothing,Men Clothing,UrbanStyle,220.07,2024-09-11,312,105849.12,552,339.26,13,312,4.125,Top Performer,Good
36cbd5de-b847-4c25-a9b8-30bac3731b69,TechWave Tablets Maintain,Electronics,Tablets,TechWave,426.61,2024-11-13,204,105827.72,272,518.7633333333333,12,204,4.294117647058823,Top Performer,Good
d54f339d-7c8d-4b53-8133-b17fbe41b6a4,DigitalMax Cameras Risk,Electronics,Cameras,DigitalMax,353.21,2025-01-26,190,105822.97,342,556.963,10,190,3.8421052631578947,Top Performer,Average
37b9e334-f1cf-4ce7-a9ad-3674015a7f5a,FitMax Sports Apparel Simply,Sports,Sports Apparel,FitMax,208.38,2024-11-23,400,105811.0,575,264.5275,16,400,4.64,Top Performer,Excellent
37fc2f5f-bfc8-4c57-9c7b-33d54ddca186,ActiveGear Exercise Equipment Fly,Sports,Exercise Equipment,ActiveGear,350.1,2025-01-30,221,105802.45,325,478.74411764705883,17,221,3.5384615384615383,Top Performer,Average
8ec16acf-dc1b-4be6-8e59-cea806dac8af,CozySpace Home Decor Knowledge,Home & Kitchen,Home Decor,CozySpace,218.86,2023-06-13,360,105718.8,552,293.66333333333336,15,360,4.25,Top Performer,Good
aa8bd023-d5b4-415d-93e2-41e09a5b6476,StyleMax Shoes Claim,Clothing,Shoes,StyleMax,246.38,2024-08-07,228,105679.9,475,463.5083333333333,12,228,4.315789473684211,Top Performer,Good
